,State,Year,Quarter,Civilian Labor Force(000),Covered Employment(000),Subject Employers(000),Total Unemployment Rate,Unnamed: 7,Total Unemployed(000),Insured Unemployed Regular Programs(000),Insured Unemployed All Programs(000),Recipiency Rates Regular Programs ,Unnamed: 12,Recipiency Rates All Programs ,Unnamed: 14
3647,AR,2020.0,4.0,"1,323","1,174",74,4.6,38,61,21.55,22.84,35.3,45,37.4,46
3648,AZ,2015.0,1.0,"3,161","2,541",124,6.1,20,194,26.89,26.89,13.9,51,13.9,51
3649,AZ,2015.0,2.0,"3,181","2,534",125,6.1,12,194,31.39,31.39,16.2,44,16.2,44
3650,AZ,2015.0,3.0,"3,192","2,515",125,6.4,7,204,34.16,34.16,16.7,45,16.7,45
3651,AZ,2015.0,4.0,"3,204","2,631",127,5.7,11,184,26.06,26.06,14.2,46,14.2,46
3652,AZ,2016.0,1.0,"3,230","2,611",127,5.5,20,177,24.34,24.34,13.8,49,13.8,49
3653,AZ,2016.0,2.0,"3,241","2,606",129,5.5,13,178,29.38,29.38,16.5,42,16.5,42
3654,AZ,2016.0,3.0,"3,265","2,590",130,5.8,10,189,32.33,32.33,17.1,41,17.1,41
3655,AZ,2016.0,4.0,"3,277","2,692",131,5.1,14,167,24.42,24.42,14.6,46,14.6,46
3656,AZ,2017.0,1.0,"3,219","2,676",131,5.1,20,165,22.82,22.82,13.9,49,13.9,49
3657,AZ,2017.0,2.0,"3,230","2,674",133,4.9,9,158,26.34,26.34,16.6,42,16.6,42
3658,AZ,2017.0,3.0,"3,252","2,653",133,5.2,8,167,29.28,29.28,17.5,38,17.5,38
3659,AZ,2017.0,4.0,"3,259","2,764",134,4.6,7,151,22.44,22.44,14.9,47,14.9,47
3660,AZ,2018.0,1.0,"3,286","2,754",135,4.8,14,157,19.35,19.35,12.3,51,12.3,51
3661,AZ,2018.0,2.0,"3,306","2,745",137,4.7,8,154,23.88,23.88,15.5,45,15.5,45
3662,AZ,2018.0,3.0,"3,338","2,736",137,5,7,168,27.28,27.28,16.2,42,16.2,42
3663,AZ,2018.0,4.0,"3,373","2,848",138,4.7,6,160,18.99,18.99,11.9,49,11.9,49
3664,AZ,2019.0,1.0,"3,403","2,835",138,4.9,9,168,17.06,17.06,10.2,50,10.2,50
3665,AZ,2019.0,2.0,"3,411","2,827",139,4.8,7,164,21.69,21.69,13.2,45,13.2,45
3666,AZ,2019.0,3.0,"3,446","2,817",140,5,6,173,24.2,24.2,14,46,14,46
3667,AZ,2019.0,4.0,"3,470","2,929",141,4.4,9,154,17.43,17.43,11.3,49,11.3,49
3668,AZ,2020.0,1.0,"3,488","2,912",141,4.9,13,170,19.17,19.17,11.3,51,11.3,51
3669,AZ,2020.0,2.0,"3,412","2,632",144,11.5,26,394,199.33,199.33,50.6,52,50.6,52
3670,AZ,2020.0,3.0,"3,482","2,683",144,8.5,18,296,200.51,200.96,67.8,42,67.9,42
3671,AZ,2020.0,4.0,"3,503","2,832",145,6.4,21,225,99.49,105.03,44.2,38,46.7,40
3672,CA,2015.0,1.0,"18,785","15,697","1,249",7,7,"1,311",435.92,435.92,33.2,25,33.2,25
3673,CA,2015.0,2.0,"18,827","16,026","1,272",6.3,10,"1,179",387.79,387.8,32.9,13,32.9,13
3674,CA,2015.0,3.0,"18,840","16,113","1,288",6.1,11,"1,153",369.73,369.73,32.1,13,32.1,13
3675,CA,2015.0,4.0,"18,844","16,368","1,307",5.6,12,"1,063",357.34,357.34,33.6,18,33.6,18
3676,CA,2016.0,1.0,"18,947","16,169","1,304",5.9,13,"1,113",421.81,421.81,37.9,18,37.9,18
3677,CA,2016.0,2.0,"18,949","16,501","1,325",5.3,15,"1,011",372.49,372.49,36.9,12,36.9,12
3678,CA,2016.0,3.0,"19,098","16,505","1,342",5.6,13,"1,072",351.34,351.34,32.8,11,32.8,11
3679,CA,2016.0,4.0,"19,054","16,710","1,360",5.2,11,991,346.5,346.5,35,13,35,13
3680,CA,2017.0,1.0,"19,150","16,463","1,357",5.4,13,"1,041",422.32,422.32,40.6,16,40.6,16
3681,CA,2017.0,2.0,"19,139","16,807","1,368",4.7,16,900,363.92,363.92,40.4,8,40.4,8
3682,CA,2017.0,3.0,"19,272","16,802","1,385",4.9,12,943,336.42,336.42,35.7,7,35.7,7
3683,CA,2017.0,4.0,"19,181","17,027","1,402",4.3,14,825,335.42,335.42,40.6,9,40.6,9
3684,CA,2018.0,1.0,"19,246","16,838","1,391",4.6,21,888,381.5,381.5,43,15,43,15
3685,CA,2018.0,2.0,"19,235","17,122","1,403",4.1,15,784,346.16,346.16,44.2,7,44.2,7
3686,CA,2018.0,3.0,"19,319","17,121","1,420",4.3,11,824,317.9,317.9,38.6,6,38.6,6
3687,CA,2018.0,4.0,"19,358","17,359","1,429",4,14,782,311.53,311.53,39.8,11,39.8,11
3688,CA,2019.0,1.0,"19,388","17,119","1,436",4.6,15,891,378.99,378.99,42.6,12,42.6,12
3689,CA,2019.0,2.0,"19,236","17,390","1,443",3.9,15,746,338.33,338.33,45.3,6,45.3,6
3690,CA,2019.0,3.0,"19,420","17,386","1,461",4.1,14,799,310.85,310.85,38.9,8,38.9,8
3691,CA,2019.0,4.0,"19,497","17,643","1,476",3.8,13,748,301.92,301.92,40.4,12,40.4,12
3692,CA,2020.0,1.0,"19,516","17,390","1,477",5,12,983,399.87,399.87,40.7,22,40.7,22
3693,CA,2020.0,2.0,"18,687","15,195","1,495",15.1,8,"2,824","2,785.28","2,785.28",98.6,19,98.6,19
3694,CA,2020.0,3.0,"18,927","15,657","1,506",11.8,4,"2,234","2,800.66","2,855.14",125.4,10,127.8,9
3695,CA,2020.0,4.0,"18,704","16,233","1,521",8.8,5,"1,645","1,397.20","1,546.81",84.9,7,94,8
3696,CO,2015.0,1.0,"2,804","2,393",157,4.4,44,124,37.75,37.75,30.4,30,30.4,30
3697,CO,2015.0,2.0,"2,820","2,436",159,3.9,43,111,32.71,32.71,29.5,21,29.5,21
3698,CO,2015.0,3.0,"2,837","2,464",161,3.4,47,97,28.02,28.02,29,22,29,22
3699,CO,2015.0,4.0,"2,842","2,471",163,3.2,47,91,29.2,29.2,32,21,32,21
3700,CO,2016.0,1.0,"2,863","2,452",162,3.6,48,102,34.65,34.65,34.1,24,34.1,24
3701,CO,2016.0,2.0,"2,882","2,493",165,3.3,47,94,30.14,30.14,31.9,19,31.9,19
3702,CO,2016.0,3.0,"2,916","2,525",167,3.1,47,89,26.24,26.24,29.5,17,29.5,17
3703,CO,2016.0,4.0,"2,915","2,525",169,2.7,49,77,26.09,26.09,33.7,15,33.7,15
3704,CO,2017.0,1.0,"2,913","2,506",169,2.8,52,81,30.31,30.31,37.5,21,37.5,21
3705,CO,2017.0,2.0,"2,946","2,552",172,2.4,52,71,24.72,24.72,34.6,15,34.6,15
3706,CO,2017.0,3.0,"2,996","2,578",174,2.6,51,79,21.83,21.83,27.6,18,27.6,18
3707,CO,2017.0,4.0,"3,000","2,588",175,2.7,46,80,22.15,22.15,27.7,25,27.7,25
3708,CO,2018.0,1.0,"3,017","2,573",175,3.1,51,95,24.26,24.26,25.6,29,25.6,29
3709,CO,2018.0,2.0,"3,045","2,619",178,3,41,90,20.81,20.81,23,26,23,26
3710,CO,2018.0,3.0,"3,075","2,643",180,3.1,38,96,19.22,19.22,20.1,31,20.1,31
3711,CO,2018.0,4.0,"3,080","2,649",182,3,36,91,19.02,19.02,20.9,34,20.9,34
3712,CO,2019.0,1.0,"3,079","2,633",181,3.1,47,95,23.02,23.02,24.4,30,24.4,30
3713,CO,2019.0,2.0,"3,085","2,680",184,2.5,49,78,18.73,18.73,24,27,24,27
3714,CO,2019.0,3.0,"3,124","2,709",184,2.5,47,79,17.21,17.21,21.7,29,21.7,29
3715,CO,2019.0,4.0,"3,130","2,711",188,2.5,45,79,18.81,18.81,23.9,30,23.9,30
3716,CO,2020.0,1.0,"3,131","2,681",186,3.4,41,107,25.44,25.44,23.7,41,23.7,41
3717,CO,2020.0,2.0,"3,053","2,408",189,11.3,28,345,235.98,235.98,68.4,47,68.4,47
3718,CO,2020.0,3.0,"3,045","2,533",192,6.3,40,193,187.6,187.72,97.4,21,97.5,23
3719,CO,2020.0,4.0,"3,100","2,569",195,6.1,24,189,100.17,110.73,53,29,58.6,30
3720,CT,2015.0,1.0,"1,891","1,618",100,6.3,16,118,55.53,55.53,46.9,12,46.9,12
3721,CT,2015.0,2.0,"1,902","1,659",100,5.7,19,108,39.63,39.63,36.8,9,36.8,9
3722,CT,2015.0,3.0,"1,897","1,637",100,5.6,18,106,40.51,40.51,38.2,6,38.2,6
3723,CT,2015.0,4.0,"1,877","1,666",101,5,20,93,34.83,34.83,37.4,12,37.4,12
3724,CT,2016.0,1.0,"1,879","1,625",101,5.5,20,104,48.76,48.76,46.9,11,46.9,11
3725,CT,2016.0,2.0,"1,893","1,661",102,4.9,21,92,37.99,37.99,41.1,8,41.1,8
3726,CT,2016.0,3.0,"1,907","1,644",102,4.9,26,93,41.17,41.17,44.5,5,44.5,5
3727,CT,2016.0,4.0,"1,894","1,665",102,4.1,31,78,34.93,34.93,44.7,7,44.7,7
3728,CT,2017.0,1.0,"1,919","1,629",102,5,22,96,49.32,49.32,51.4,8,51.4,8
3729,CT,2017.0,2.0,"1,931","1,664",103,4.4,17,85,36.58,36.58,43.3,5,43.3,5
3730,CT,2017.0,3.0,"1,934","1,645",103,4.5,22,86,37.6,37.6,43.7,4,43.7,4
3731,CT,2017.0,4.0,"1,910","1,668",103,3.8,28,73,34.41,34.41,47.2,5,47.2,6
3732,CT,2018.0,1.0,"1,903","1,629",104,4.6,21,88,46.23,46.23,52.8,9,52.8,9
3733,CT,2018.0,2.0,"1,921","1,666",104,3.9,20,75,34.35,34.35,45.9,3,45.9,3
3734,CT,2018.0,3.0,"1,940","1,651",105,3.8,26,74,35.72,35.72,48.2,3,48.2,3
3735,CT,2018.0,4.0,"1,931","1,677",105,3.2,30,62,29.37,29.37,47.7,6,47.7,6
3736,CT,2019.0,1.0,"1,918","1,629",105,4.1,24,79,41.14,41.14,51.9,7,51.9,7
3737,CT,2019.0,2.0,"1,924","1,662",105,3.5,21,66,31.07,31.07,46.7,5,46.7,5
3738,CT,2019.0,3.0,"1,947","1,648",106,3.6,23,70,32.75,32.75,46.5,3,46.5,3
3739,CT,2019.0,4.0,"1,938","1,671",106,3.2,24,62,29.16,29.16,47.1,6,47.1,6
3740,CT,2020.0,1.0,"1,926","1,628",106,4.4,20,84,48.63,48.63,57.6,10,57.6,10
3741,CT,2020.0,2.0,"1,868","1,411",106,10.5,32,196,264.36,264.36,134.8,7,134.8,7
3742,CT,2020.0,3.0,"1,884","1,504",107,10,11,189,201.72,201.72,106.6,16,106.6,17
3743,CT,2020.0,4.0,"1,819","1,562",109,7,14,128,79.9,89.46,62.4,19,69.9,18
3744,DC,2015.0,1.0,386,535,31,7.4,3,29,9.17,9.17,32.2,27,32.2,27
3745,DC,2015.0,2.0,388,544,32,6.8,4,26,7.97,7.97,30.1,17,30.1,17
3746,DC,2015.0,3.0,390,547,32,7.1,3,28,8.94,8.94,32.4,11,32.4,11
3747,DC,2015.0,4.0,390,557,33,6.4,3,25,8.34,8.34,33.3,19,33.3,19
3748,DC,2016.0,1.0,394,549,32,6.4,7,25,8.12,8.12,32.3,26,32.3,26
3749,DC,2016.0,2.0,395,558,33,5.8,8,23,7.44,7.44,32.3,17,32.3,17
3750,DC,2016.0,3.0,396,556,33,6.6,4,26,8.39,8.39,32,13,32,13
3751,DC,2016.0,4.0,396,561,33,6,5,24,8.24,8.24,34.4,14,34.4,14
3752,DC,2017.0,1.0,392,556,33,6.4,5,25,9.21,9.21,36.5,22,36.5,22
3753,DC,2017.0,2.0,393,566,33,5.9,5,23,8.76,8.76,37.7,11,37.7,11
3754,DC,2017.0,3.0,396,565,34,6.4,3,25,9.17,9.17,36.2,6,36.2,6
3755,DC,2017.0,4.0,392,572,34,5.6,4,22,8.86,8.86,40.3,11,40.3,11
3756,DC,2018.0,1.0,397,568,34,6,5,24,8.53,8.53,35.7,18,35.7,18
3757,DC,2018.0,2.0,397,577,35,5.5,4,22,7.66,7.66,35.2,14,35.2,14
3758,DC,2018.0,3.0,394,575,35,5.8,3,23,8.34,8.34,36.4,10,36.4,10
3759,DC,2018.0,4.0,394,582,35,5.3,4,21,7.76,7.76,36.8,15,36.8,15
3760,DC,2019.0,1.0,399,574,36,6.1,4,24,9.15,9.15,37.6,18,37.6,18
3761,DC,2019.0,2.0,400,581,36,5.4,5,21,6.72,6.72,31.3,18,31.3,18
3762,DC,2019.0,3.0,403,581,36,5.7,4,23,7.27,7.27,31.9,14,31.9,14
3763,DC,2019.0,4.0,401,588,36,5,5,20,6.77,6.77,33.5,19,33.5,19
3764,DC,2020.0,1.0,405,583,36,5.7,6,23,9.33,9.33,40.1,23,40.1,23
3765,DC,2020.0,2.0,381,505,37,9.3,42,36,64.28,64.28,180.6,3,180.6,3
3766,DC,2020.0,3.0,381,512,37,8.8,17,34,66.95,66.99,198.9,2,199,2
3767,DC,2020.0,4.0,378,516,37,7.8,8,30,33.32,33.52,112.5,2,113.1,3
3768,DE,2015.0,1.0,458,415,27,5.2,35,24,9.02,9.02,37.6,18,37.6,18
3769,DE,2015.0,2.0,463,429,28,4.8,32,22,6.6,6.61,29.7,20,29.7,20
3770,DE,2015.0,3.0,464,433,28,4.9,29,23,6.68,6.68,29.5,19,29.5,19
3771,DE,2015.0,4.0,466,435,28,4.3,33,20,6.28,6.28,31.5,22,31.5,22
3772,DE,2016.0,1.0,469,422,28,4.7,33,22,8.13,8.13,36.7,20,36.7,20
3773,DE,2016.0,2.0,469,434,29,4.4,33,21,6.17,6.17,30.1,22,30.1,22
3774,DE,2016.0,3.0,469,438,29,4.7,33,22,6.21,6.21,28,19,28,19
3775,DE,2016.0,4.0,468,437,29,4.2,30,20,5.48,5.48,27.6,25,27.6,25
3776,DE,2017.0,1.0,473,427,28,5,22,24,7.42,7.42,31.5,26,31.5,26
3777,DE,2017.0,2.0,475,437,29,4.4,17,21,5.66,5.66,27,26,27,26
3778,DE,2017.0,3.0,478,441,29,4.6,20,22,5.72,5.72,26,21,26,21
3779,DE,2017.0,4.0,475,440,29,3.9,25,18,5,5,27,27,27,27
3780,DE,2018.0,1.0,479,431,30,4.3,25,21,6.84,6.84,32.9,23,32.9,23
3781,DE,2018.0,2.0,482,444,31,3.7,27,18,4.74,4.74,26.8,20,26.8,20
3782,DE,2018.0,3.0,480,445,31,3.7,27,18,5.05,5.05,28.2,16,28.2,16
3783,DE,2018.0,4.0,481,445,32,3.1,34,15,4.75,4.75,31.9,19,31.9,19
3784,DE,2019.0,1.0,485,437,32,3.8,33,19,5.92,5.92,31.7,23,31.7,23
3785,DE,2019.0,2.0,486,449,32,3.4,24,17,4.48,4.48,26.9,22,26.9,22
3786,DE,2019.0,3.0,487,452,33,3.8,20,18,5.25,5.25,28.5,17,28.5,17
3787,DE,2019.0,4.0,485,450,33,3.2,24,16,4.75,4.75,30.4,22,30.4,22
3788,DE,2020.0,1.0,485,439,33,4.4,20,21,7.63,7.63,35.8,25,35.8,25
3789,DE,2020.0,2.0,488,394,34,13,16,63,53.44,53.44,84.4,30,84.4,30
3790,DE,2020.0,3.0,488,423,34,7.6,28,37,38.79,39.39,104.1,18,105.7,18
3791,DE,2020.0,4.0,486,427,34,4.8,36,24,15.69,17.45,66.5,14,74,12
3792,FL,2015.0,1.0,"9,550","7,832",499,5.7,29,549,59.72,59.72,10.9,53,10.9,53
3793,FL,2015.0,2.0,"9,645","7,870",505,5.6,21,536,55.59,55.59,10.4,53,10.4,53
3794,FL,2015.0,3.0,"9,676","7,813",507,5.7,17,548,62.84,62.84,11.5,52,11.5,52
3795,FL,2015.0,4.0,"9,687","8,108",513,5.2,19,499,48.82,48.82,9.8,53,9.8,53
3796,FL,2016.0,1.0,"9,739","8,111",516,4.9,30,480,42.76,42.76,8.9,53,8.9,53
3797,FL,2016.0,2.0,"9,815","8,143",522,4.8,23,468,41.29,41.29,8.8,53,8.8,53
3798,FL,2016.0,3.0,"9,908","8,097",520,5.2,17,511,48.89,48.89,9.6,53,9.6,53
3799,FL,2016.0,4.0,"9,904","8,338",529,4.7,20,466,38.61,38.61,8.3,52,8.3,52
3800,FL,2017.0,1.0,"9,898","8,346",532,4.6,29,452,36.22,36.22,8,53,8,53
3801,FL,2017.0,2.0,"9,991","8,349",536,4.2,25,419,38.94,38.94,9.3,53,9.3,53
3802,FL,2017.0,3.0,"10,015","8,216",538,4.4,25,446,46.16,46.16,10.4,51,10.4,51
3803,FL,2017.0,4.0,"9,987","8,511",543,4,24,396,40.53,40.53,10.2,52,10.2,52
3804,FL,2018.0,1.0,"10,040","8,522",545,3.9,34,389,35.56,35.56,9.1,53,9.1,53
3805,FL,2018.0,2.0,"10,116","8,525",549,3.6,30,364,34.18,34.18,9.4,53,9.4,53
3806,FL,2018.0,3.0,"10,154","8,480",551,3.7,27,378,39.46,39.46,10.4,51,10.4,51
3807,FL,2018.0,4.0,"10,164","8,716",558,3.4,27,344,33.85,33.85,9.8,52,9.8,52
3808,FL,2019.0,1.0,"10,153","8,712",561,3.4,42,350,30.38,30.38,8.7,52,8.7,52
3809,FL,2019.0,2.0,"10,209","8,703",567,3.2,30,326,30.32,30.32,9.3,52,9.3,52
3810,FL,2019.0,3.0,"10,318","8,648",568,3.4,28,355,37.4,37.4,10.5,49,10.5,49
3811,FL,2019.0,4.0,"10,346","8,897",574,2.9,35,303,31.69,31.69,10.5,50,10.5,50
3812,FL,2020.0,1.0,"10,294","8,856",577,3.3,43,345,31.14,31.14,9,53,9,53
3813,FL,2020.0,2.0,"9,784","7,815",589,13.1,14,"1,279",524.64,524.64,41,53,41,53
3814,FL,2020.0,3.0,"10,120","8,077",599,9.8,12,991,524.92,524.93,52.9,50,52.9,50
3815,FL,2020.0,4.0,"10,109","8,445",609,6.6,19,662,211.72,211.72,32,47,32,49
3816,GA,2021.0,1.0,"5,158","4,265",268.0,4.7,43,242.0,145.9,160.62,60.2,10,66.3,15
3817,GA,2021.0,2.0,"5,152","4,325",277.0,4.2,41,217.0,129.03,129.18,59.4,7,59.4,9
3818,GA,2021.0,3.0,"5,149","4,385",281.0,3.7,38,192.0,87.67,87.73,45.6,5,45.6,7
3819,GA,2021.0,4.0,"5,167","4,499",284.0,3,35,157.0,44.31,44.35,28.2,23,28.2,25
3820,GA,2022.0,1.0,"5,227","4,505",286.0,3.2,39,170.0,38.94,38.97,23,31,23,31
3821,GA,2022.0,2.0,"5,213","4,586",292.0,3,30,157.0,39.84,39.86,25.4,14,25.4,14
3822,GA,2022.0,3.0,"5,212","4,616",296.0,3.2,30,169.0,41.83,41.85,24.8,13,24.8,13
3823,GA,2022.0,4.0,"5,237","4,687",301.0,3.1,29,162.0,32.02,32.02,19.8,29,19.8,29
3824,GA,2023.0,1.0,"5,287","4,653",302.0,3.3,30,177.0,32.23,32.24,18.2,40,18.2,40
3825,GA,2023.0,2.0,"5,293","4,685",306.0,3.2,24,168.0,33.6,33.61,20.1,33,20.1,33
3826,GA,2023.0,3.0,"5,317","4,684",308.0,3.3,29,177.0,34.33,34.72,19.4,33,19.7,33
3827,GA,2023.0,4.0,"5,326","4,745",310.0,3,32,158.0,30.22,30.23,19.1,39,19.1,39
3828,HI,2021.0,1.0,676,525,36.0,8.9,2,60.0,24.66,27.36,41.2,29,45.7,29
3829,HI,2021.0,2.0,675,552,36.0,7.1,7,48.0,16.49,16.73,34.7,29,35.2,27
3830,HI,2021.0,3.0,668,562,37.0,4.9,23,32.0,14.38,14.46,44.4,8,44.6,10
3831,HI,2021.0,4.0,662,575,37.0,3.1,34,20.0,11.57,11.6,56.9,4,57,5
3832,HI,2022.0,1.0,669,575,38.0,3.1,42,21.0,8.52,8.53,41.5,10,41.6,10
3833,HI,2022.0,2.0,672,582,38.0,3.4,26,23.0,6.37,6.38,28.3,10,28.3,10
3834,HI,2022.0,3.0,675,586,39.0,3.5,24,23.0,6.18,6.18,26.5,10,26.5,10
3835,HI,2022.0,4.0,674,598,39.0,3.2,23,22.0,5.68,5.68,26,17,26,17
3836,HI,2023.0,1.0,678,597,40.0,2.9,42,20.0,6.02,6.03,30.5,23,30.5,23
3837,HI,2023.0,2.0,677,601,40.0,2.9,34,19.0,5.98,5.98,30.9,16,30.9,16
3838,HI,2023.0,3.0,676,595,40.0,3.1,34,21.0,10.01,10.01,48.4,5,48.4,5
3839,HI,2023.0,4.0,675,602,40.0,3,32,20.0,11.38,11.38,55.9,4,55.9,4
3840,IA,2021.0,1.0,"1,662","1,450",82.0,4.8,41,79.0,45.08,45.14,56.9,11,56.9,23
3841,IA,2021.0,2.0,"1,681","1,496",83.0,4.3,37,72.0,26.83,26.83,37.3,23,37.3,24
3842,IA,2021.0,3.0,"1,691","1,496",84.0,3.6,40,61.0,14.53,14.53,23.8,37,23.8,38
3843,IA,2021.0,4.0,"1,686","1,511",84.0,2.8,37,46.0,11.5,11.5,24.8,30,24.8,31
3844,IA,2022.0,1.0,"1,698","1,487",85.0,3.2,39,54.0,22.13,22.13,41.3,11,41.3,11
3845,IA,2022.0,2.0,"1,705","1,531",86.0,2.5,43,42.0,8.16,8.16,19.5,25,19.5,26
3846,IA,2022.0,3.0,"1,712","1,525",87.0,2.9,38,49.0,6.93,6.93,14,37,14,37
3847,IA,2022.0,4.0,"1,711","1,535",88.0,2.8,33,48.0,9.09,9.09,18.9,33,18.9,33
3848,IA,2023.0,1.0,"1,711","1,505",88.0,3.3,30,57.0,20.86,20.86,36.6,19,36.6,19
3849,IA,2023.0,2.0,"1,713","1,547",89.0,2.8,37,47.0,7.83,7.83,16.5,42,16.5,42
3850,IA,2023.0,3.0,"1,712","1,538",90.0,3,36,51.0,7.83,7.83,15.3,45,15.3,45
3851,IA,2023.0,4.0,"1,701","1,548",90.0,2.7,41,45.0,8.93,8.93,19.6,37,19.6,37
3852,ID,2021.0,1.0,911,749,66.0,4.8,41,44.0,13.09,13.09,29.9,46,29.9,46
3853,ID,2021.0,2.0,920,777,68.0,3.6,46,33.0,7.1,7.1,21.2,50,21.2,50
3854,ID,2021.0,3.0,927,791,69.0,3.1,47,29.0,3.81,3.81,13.1,50,13.1,50
3855,ID,2021.0,4.0,929,791,71.0,2.7,38,25.0,3.99,3.99,16.1,44,16.1,44
3856,ID,2022.0,1.0,937,786,73.0,3.4,35,32.0,7.73,7.73,24.4,26,24.4,27
3857,ID,2022.0,2.0,945,808,75.0,2.6,42,25.0,3.4,3.4,13.7,40,13.7,40
3858,ID,2022.0,3.0,951,821,77.0,2.7,42,25.0,3.34,3.34,13.2,42,13.2,42
3859,ID,2022.0,4.0,946,817,78.0,2.7,35,25.0,4.99,4.99,19.7,30,19.7,30
3860,ID,2023.0,1.0,951,803,79.0,3.5,26,33.0,9.88,9.88,29.7,24,29.7,24
3861,ID,2023.0,2.0,960,831,80.0,2.9,34,27.0,5.58,5.58,20.4,32,20.4,32
3862,ID,2023.0,3.0,969,838,82.0,3,36,29.0,4.49,4.49,15.5,43,15.5,43
3863,ID,2023.0,4.0,966,843,83.0,3,32,29.0,6.0,6.0,20.4,35,20.4,35
3864,IL,2021.0,1.0,"6,232","5,422",330.0,7.2,11,451.0,254.7,326.14,56.4,12,72.2,11
3865,IL,2021.0,2.0,"6,331","5,607",334.0,6.7,12,422.0,195.06,197.8,46.2,14,46.9,14
3866,IL,2021.0,3.0,"6,374","5,651",336.0,6,10,383.0,176.77,185.5,46.1,4,48.4,5
3867,IL,2021.0,4.0,"6,374","5,777",338.0,4.5,11,285.0,112.84,112.91,39.5,11,39.6,12
3868,IL,2022.0,1.0,"6,410","5,686",338.0,4.9,11,317.0,112.5,112.5,35.5,15,35.5,15
3869,IL,2022.0,2.0,"6,431","5,851",340.0,4.5,4,292.0,65.73,65.73,22.5,18,22.5,18
3870,IL,2022.0,3.0,"6,453","5,890",344.0,4.7,4,301.0,58.99,58.99,19.6,23,19.6,23
3871,IL,2022.0,4.0,"6,393","5,933",341.0,4.2,5,267.0,66.11,66.11,24.8,20,24.8,20
3872,IL,2023.0,1.0,"6,377","5,827",341.0,4.6,6,291.0,108.84,108.84,37.4,17,37.4,17
3873,IL,2023.0,2.0,"6,418","5,950",343.0,4.2,6,269.0,84.89,84.89,31.5,15,31.5,15
3874,IL,2023.0,3.0,"6,493","5,937",345.0,4.8,6,314.0,83.35,83.35,26.6,16,26.6,16
3875,IL,2023.0,4.0,"6,464","5,975",345.0,4.3,9,275.0,85.29,85.29,31,19,31,19
3876,IN,2021.0,1.0,"3,325","2,904",137.0,5.1,36,169.0,62.98,63.03,37.3,34,37.3,37
3877,IN,2021.0,2.0,"3,353","2,958",139.0,4.3,37,143.0,50.21,50.22,35.1,27,35.1,28
3878,IN,2021.0,3.0,"3,330","2,983",138.0,3.6,40,121.0,35.94,35.95,29.8,25,29.8,26
3879,IN,2021.0,4.0,"3,323","3,042",139.0,2.7,38,91.0,26.07,26.07,28.7,21,28.7,23
3880,IN,2022.0,1.0,"3,350","3,011",141.0,3.4,35,113.0,26.49,26.49,23.5,29,23.5,30
3881,IN,2022.0,2.0,"3,382","3,074",143.0,2.9,35,98.0,17.7,17.7,18.1,29,18.1,29
3882,IN,2022.0,3.0,"3,395","3,096",145.0,3.1,33,104.0,18.66,18.66,18,28,18,28
3883,IN,2022.0,4.0,"3,369","3,119",147.0,2.9,32,99.0,20.43,20.43,20.7,28,20.7,28
3884,IN,2023.0,1.0,"3,381","3,072",149.0,3.7,22,124.0,28.57,28.57,22.9,34,22.9,34
3885,IN,2023.0,2.0,"3,408","3,119",150.0,3.2,24,109.0,21.19,21.19,19.4,34,19.4,34
3886,IN,2023.0,3.0,"3,415","3,121",151.0,3.4,26,116.0,20.9,20.9,18,37,18,37
3887,IN,2023.0,4.0,"3,402","3,146",151.0,3.1,29,104.0,22.7,22.7,21.8,31,21.8,31
3888,KS,2021.0,1.0,"1,496","1,302",78.0,4,50,60.0,37.0,37.06,62,8,62.1,18
3889,KS,2021.0,2.0,"1,500","1,331",78.0,3.6,46,54.0,14.29,14.31,26.7,42,26.7,43
3890,KS,2021.0,3.0,"1,503","1,324",79.0,3.5,42,53.0,11.71,11.73,22.2,39,22.3,40
3891,KS,2021.0,4.0,"1,494","1,354",80.0,2.3,47,34.0,7.36,7.37,21.7,34,21.8,34
3892,KS,2022.0,1.0,"1,499","1,340",82.0,2.7,46,41.0,11.19,11.2,27.4,23,27.4,23
3893,KS,2022.0,2.0,"1,501","1,363",82.0,2.5,43,37.0,6.3,6.3,17.1,31,17.1,31
3894,KS,2022.0,3.0,"1,506","1,367",83.0,2.9,38,44.0,4.85,4.85,11,46,11,46
3895,KS,2022.0,4.0,"1,505","1,390",84.0,2.4,41,37.0,6.45,6.45,17.6,39,17.6,39
3896,KS,2023.0,1.0,"1,510","1,376",85.0,2.9,42,44.0,8.0,8.0,18,41,18,41
3897,KS,2023.0,2.0,"1,514","1,396",86.0,2.6,42,40.0,6.81,6.81,17.2,39,17.2,39
3898,KS,2023.0,3.0,"1,515","1,385",87.0,2.8,40,43.0,6.93,6.93,16.1,41,16.1,41
3899,KS,2023.0,4.0,"1,505","1,405",87.0,2.2,47,33.0,6.63,6.63,20.1,36,20.1,36
3900,KY,2021.0,1.0,"1,990","1,786",100.0,5,37,100.0,39.5,52.44,39.5,30,52.4,25
3901,KY,2021.0,2.0,"2,014","1,818",101.0,4.6,34,93.0,81.36,81.36,87.5,2,87.5,3
3902,KY,2021.0,3.0,"2,011","1,813",102.0,4.4,30,89.0,15.81,15.82,17.7,47,17.7,47
3903,KY,2021.0,4.0,"2,028","1,876",103.0,3.7,22,76.0,11.97,11.97,15.8,46,15.8,46
