,Year,State,Replacement Ratio 1,Replacement Ratio 2,Recipiency Rate,Average WBA,Minimum WBA,Maximum WBA,Average Weekly Wage,Region,Annual Regional CPI-U,Annualized State Inflation Rate,MET,"Real Average WBA (regional, 2000 base)","Real Minimum WBA (regional, 2000 base)","Real Maximum WBA (regional, 2000 base)","Real Average WBA (state, 2000 base)","Real Minimum WBA (state, 2000 base)","Real Maximum WBA (state, 2000 base)","Real Average WBA (regional, 2023 base)","Real Minimum WBA (regional, 2023 base)","Real Maximum WBA (regional, 2023 base)","Real Average WBA (state, 2017 base)","Real Minimum WBA (state, 2017 base)","Real Maximum WBA (state, 2017 base)"
925,2017,TN,0.378,0.31,0.13953866685289,238.77,30.0,275.0,771.31,South,237.456,0.01780488325,"40 x WBA; 
$780.01 avg 
wages in highest 
2 qtrs; BPW 
outside HQW > 
the lesser of 6 x 
WBA or $900",168.13,21.12,193.64,157.03,19.73,180.86,298.06,37.45,343.29,238.77,30.0,275.0
926,2017,TX,0.507,0.44,0.25017094545843,402.4,66.0,493.0,914.98,South,237.456,0.01716565675,"37 x WBA; wages 
in at least 2 qtrs",283.34,46.47,347.14,278.4,45.66,341.08,502.33,82.39,615.42,402.4,66.0,493.0
927,2017,UT,0.498,0.451,0.19491146568006,395.08,29.0,524.0,876.17,West,254.738,-0.027827847225,"$3,600 in BP and 
1½  x HQW",271.1,19.9,359.57,291.32,21.38,386.38,502.24,36.87,666.13,395.08,29.0,524.0
928,2017,VA,0.421,0.335,0.15547895964639,309.08,60.0,378.0,922.78,South,237.456,0.021500887250000003,"$3,000 in highest 
2 qtrs of BP",217.63,42.25,266.16,218.52,42.42,267.25,385.83,74.9,471.87,309.08,60.0,378.0
929,2017,VT,0.503,0.469,0.3966064424569,351.27,77.0,458.0,748.5,Northeast,259.538,,"$2,501 HQW; 1.4 
x BP HQW",242.81,53.22,316.58,,,,424.69,93.09,553.73,,,
930,2017,WA,0.493,0.444,0.28042637008048,465.72,162.0,681.0,1048.32,West,254.738,0.027716167499999996,"680 hours; wages 
in BP or alternate 
BP",319.57,111.16,467.3,309.63,107.71,452.76,592.04,205.94,865.72,465.72,162.0,681.0
931,2017,WI,0.448,0.395,0.34499212152968,320.27,54.0,370.0,809.97,Midwest,229.874,0.021164516999999997,"35 x WBA and 4 x 
WBA outside HQ",234.48,39.54,270.89,220.88,37.24,255.18,393.95,66.42,455.12,320.27,54.0,370.0
932,2017,WV,0.414,0.383,0.28095270440102,286.17,24.0,424.0,747.47,South,237.456,,"$2,200 and 
wages in 2 qtrs",201.5,16.9,298.55,,,,357.23,29.96,529.29,,,
933,2017,WY,0.528,0.489,0.25405979524511,386.7,33.0,489.0,791.21,West,254.738,,"1.4 x HQW; at 
least 8% of 
statewide AAW",265.35,22.64,335.55,,,,491.59,41.95,621.64,,,
934,2018,AK,0.321,0.281,0.33464333646701,249.02,56.0,370.0,885.49,West,263.263,,"$2,500; wages in 2 qtrs, at least $250 outside HQ",165.34,37.18,245.67,,,,306.31,68.88,455.13,,,
935,2018,AL,0.389,0.339,0.18889062170346,225.7,45.0,265.0,665.09,South,242.737,,1½ x HQW,155.46,31.0,182.54,,,,275.62,54.95,323.61,,,
936,2018,AR,0.408,0.39,0.24585030112743,272.36,81.0,451.0,698.9,South,242.737,,35 x WBA; wages in 2 qtrs,187.6,55.79,310.65,,,,332.6,98.91,550.75,,,
937,2018,AZ,0.386,0.294,0.15734762161125,233.24,164.0,240.0,794.56,West,263.263,,1½ x HQW and 390 x minimum wage in effect in 1 qtr; or wages in 2 qtrs with wages in 1 qtr sufficient to qualify for maximum WBA and total BPW ≥ taxable wage base,154.87,108.89,159.35,,,,286.9,201.73,295.22,,,
938,2018,CA,0.46,0.366,0.40123554888831,344.3,40.0,450.0,941.55,West,263.263,,"$1,300 in HQ, or $900 in HQ with BPW = 1¼ x HQ",228.61,26.56,298.79,,,,423.52,49.2,553.54,,,
939,2018,CO,0.49,0.424,0.21530378031238,437.8,25.0,520.0,1032.59,West,263.263,,"40 x WBA or $2,500, whichever is greater",290.69,16.6,345.27,,,,538.53,30.75,639.64,,,
940,2018,CT,0.444,0.416,0.46702440586575,383.47,15.0,613.0,921.44,Northeast,265.139,,40 x WBA,259.47,10.15,414.77,,,,453.83,17.75,725.47,,,
941,2018,DC,0.398,0.325,0.19422431657665,360.63,50.0,432.0,1111.17,South,242.737,,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",248.41,34.44,297.57,,,,440.39,61.06,527.54,,,
942,2018,DE,0.393,0.339,0.29859525581031,264.3,20.0,330.0,778.81,South,242.737,,36 x WBA,182.05,13.78,227.31,,,,322.75,24.42,402.98,,,
943,2018,FL,0.392,0.316,0.10728713690723,249.03,32.0,275.0,788.83,South,242.737,,"1½ x HQW; minimum $3,400; wages in 2 qtrs",171.53,22.04,189.42,,,,304.11,39.08,335.82,,,
944,2018,GA,0.43,0.348,0.13305421185994,291.95,44.0,330.0,839.47,South,242.737,,Wages in 2 qtrs & 150% x HQW or HQW divided by 21 for WBA w/ total earnings in 2 qtrs totaling at least 40 x WBA,201.1,30.31,227.31,,,,356.52,53.73,402.98,,,
945,2018,HI,0.557,0.461,0.42230303741438,514.48,5.0,619.0,1115.82,West,263.263,,26 x WBA; wages in 2 qtrs,341.6,3.32,411.0,,,,632.85,6.15,761.42,,,
946,2018,IA,0.533,0.495,0.44162566798168,381.41,68.0,455.0,769.76,Midwest,234.29,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,273.98,48.85,326.84,,,,460.32,82.07,549.13,,,
947,2018,ID,0.484,0.444,0.26034227592309,322.09,72.0,405.0,725.42,West,263.263,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,872",213.86,47.81,268.91,,,,396.2,88.57,498.18,,,
948,2018,IL,0.385,0.334,0.34279577697015,335.93,51.0,458.0,1005.29,Midwest,234.29,,"$1,600; $440 outside HQ",241.31,36.64,329.0,,,,405.43,61.55,552.75,,,
949,2018,IN,0.374,0.338,0.1823503219035,296.67,37.0,390.0,877.83,Midwest,234.29,,"1½ x HQW totaling at least $2,500 in last 2 qtrs; not less than $4,200 in BP",213.11,26.58,280.15,,,,358.05,44.65,470.68,,,
950,2018,KS,0.516,0.451,0.19701267519553,380.0,118.0,474.0,842.64,Midwest,234.29,,30 x WBA; wages in 2 qtrs,272.97,84.76,340.49,,,,458.61,142.41,572.06,,,
951,2018,KY,0.489,0.448,0.21436455958657,358.17,39.0,448.0,800.23,South,242.737,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 outside HQ,246.71,26.86,308.59,,,,437.38,47.63,547.08,,,
952,2018,LA,0.364,0.309,0.13174621212789,212.76,10.0,247.0,688.8,South,242.737,,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",146.55,6.89,170.14,,,,259.82,12.21,301.63,,,
953,2018,MA,0.464,0.423,0.47243481351285,502.06,42.0,769.0,1188.12,Northeast,265.139,,"30 x WBA; $4,700 minimum",339.71,28.42,520.33,,,,594.18,49.71,910.09,,,
954,2018,MD,0.473,0.41,0.24470411395126,352.23,50.0,430.0,859.3,South,242.737,,"1½ x HQW; $1,176.01 in HQ; $1,800 in 2 qtrs",242.62,34.44,296.19,,,,430.13,61.06,525.1,,,
955,2018,ME,0.504,0.45,0.25182604020541,341.45,73.0,418.0,759.03,Northeast,265.139,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,231.03,49.39,282.83,,,,404.1,86.39,494.69,,,
956,2018,MI,0.463,0.414,0.26321964788738,320.77,147.0,362.0,775.36,Midwest,234.29,,"Total BPW =1½ x HQW; wages in at least 2 BP qtrs; at least $3,589 in HQ; or wages in at least 2 BP qtrs; BPW at least 20 x State AWW ($991.30) or $19,826",230.42,105.6,260.04,,,,387.13,177.41,436.89,,,
957,2018,MN,0.48,0.44,0.44748132476837,451.98,26.0,447.0,1026.4,Midwest,234.29,,5.3% of State AAW,324.68,18.68,321.1,,,,545.49,31.38,539.48,,,
958,2018,MO,0.401,0.337,0.24466757100158,265.81,35.0,320.0,789.47,Midwest,234.29,,"1½ x HQW; $1,500 in 1 qtr; or wages in 2 qtrs of BP = 1½ maximum taxable wage base",190.94,25.14,229.87,,,,320.8,42.24,386.2,,,
959,2018,MS,0.409,0.355,0.13953242993969,208.3,30.0,235.0,586.99,South,242.737,,40 x WBA; $780 in HQ; wages in 2 qtrs,143.48,20.66,161.87,,,,254.37,36.63,286.97,,,
960,2018,MT,0.48,0.465,0.35255697189573,356.09,153.0,518.0,765.47,West,263.263,,BPW > 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,236.43,101.59,343.94,,,,438.02,188.2,637.18,,,
961,2018,NC,0.379,0.329,0.10367969658403,260.08,15.0,350.0,791.44,South,242.737,,6 x AWW; wages in 2 qtrs of BP,179.15,10.33,241.08,,,,317.6,18.32,427.41,,,
962,2018,ND,0.506,0.489,0.38549234510929,464.03,43.0,606.0,948.92,Midwest,234.29,,1½ x HQW; wages in 2 qtrs,333.33,30.89,435.31,,,,560.03,51.9,731.37,,,
963,2018,NE,0.477,0.427,0.17046773926906,336.51,70.0,414.0,788.72,Midwest,234.29,,"$4,145.74 in BP; $1,850 in HQW and wages in at least 1 other qtr of $800",241.73,50.28,297.39,,,,406.13,84.48,499.65,,,
964,2018,NH,0.391,0.339,0.18051903259246,331.62,32.0,427.0,977.69,Northeast,265.139,,"$2,800; $1,400 in each of 2 qtrs",224.38,21.65,288.92,,,,392.46,37.87,505.34,,,
965,2018,NJ,0.523,0.456,0.51480775063842,447.92,100.0,681.0,981.82,Northeast,265.139,,20 weeks employment at 20 x State hourly minimum wage or 1000 x State hourly minimum wage,303.07,67.66,460.78,,,,530.1,118.35,805.95,,,
966,2018,NM,0.498,0.434,0.19408855293152,330.12,81.0,433.0,760.01,West,263.263,,"$1,919.63 in HQW and wages in at least 1 other qtr",219.19,53.78,287.5,,,,406.07,99.64,532.62,,,
967,2018,NV,0.501,0.414,0.29913678371571,350.08,16.0,439.0,845.34,West,263.263,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,232.44,10.62,291.48,,,,430.63,19.68,540.0,,,
968,2018,NY,0.392,0.306,0.3469404430286,342.47,100.0,430.0,1120.72,Northeast,265.139,,"1½ x HQW; $2,100 in HQ",231.72,67.66,290.95,,,,405.31,118.35,508.9,,,
969,2018,OH,0.434,0.389,0.2014977996128,357.97,128.0,443.0,919.39,Midwest,234.29,,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,257.14,91.95,318.22,,,,432.03,154.48,534.65,,,
970,2018,OK,0.53,0.458,0.20815534731497,367.98,16.0,506.0,804.19,South,242.737,,"$1,500 and 1½ x HQW or any taxable wages if total wages equal or exceed taxable wage base for year claim was effective",253.47,11.02,348.54,,,,449.36,19.54,617.91,,,
971,2018,OR,0.49,0.455,0.32306564617057,401.45,141.0,604.0,882.97,West,263.263,,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",266.55,93.62,401.04,,,,493.81,173.44,742.97,,,
972,2018,PA,0.533,0.492,0.39147349486827,394.63,68.0,561.0,801.47,Northeast,265.139,,"$1,688 in HQ; $2,718 in BP; at least 37% of BPW outside HQ; 18 credit weeks in BP",267.02,46.01,379.59,,,,467.04,80.48,663.93,,,
973,2018,PR,0.336,0.295,0.19356529740327,120.55,7.0,133.0,408.04,Northeast,265.139,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,81.57,4.74,89.99,,,,142.67,8.28,157.4,,,
974,2018,RI,0.445,0.412,0.37800091107993,349.73,51.0,566.0,847.95,Northeast,265.139,,"1½ x HQW; 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",236.64,34.51,382.97,,,,413.9,60.36,669.85,,,
975,2018,SC,0.427,0.355,0.20916412011156,263.99,42.0,326.0,743.74,South,242.737,,"1½ x HQW; $4,455 minimum; $1,092 in HQ",181.84,28.93,224.55,,,,322.38,51.29,398.1,,,
976,2018,SD,0.478,0.449,0.14010903083259,340.17,28.0,390.0,758.2,Midwest,234.29,,$728 in HQ; 20 x WBA outside HQ,244.36,20.11,280.15,,,,410.54,33.79,470.68,,,
977,2018,TN,0.37,0.316,0.14042738878774,239.99,30.0,275.0,760.64,South,242.737,,40 x WBA; $780.01 avg wages in highest 2 qtrs; BPW outside HQW > the lesser of 6 x WBA or $900,165.31,20.66,189.42,,,,293.07,36.63,335.82,,,
978,2018,TX,0.488,0.391,0.22360733898248,409.62,67.0,494.0,1046.66,South,242.737,,37 x WBA; wages in at least 2 qtrs,282.15,46.15,340.27,,,,500.21,81.82,603.26,,,
979,2018,UT,0.495,0.448,0.18571505678393,419.99,30.0,543.0,937.09,West,263.263,,"$3,700 in BP and 1½ x HQW",278.86,19.92,360.54,,,,516.62,36.9,667.93,,,
980,2018,VA,0.413,0.338,0.16087479095325,313.73,60.0,378.0,929.2,South,242.737,,"$3,000 in highest 2 qtrs of BP",216.1,41.33,260.37,,,,383.12,73.27,461.6,,,
981,2018,VT,0.501,0.466,0.42986258032192,363.98,77.0,466.0,781.11,Northeast,265.139,,"$2,501 HQW; 1.4 x BP HQW",246.28,52.1,315.31,,,,430.76,91.13,551.5,,,
982,2018,WA,0.505,0.456,0.26504306254671,482.31,169.0,713.0,1058.22,West,263.263,,680 hours; wages in BP or alternate BP,320.24,112.21,473.41,,,,593.28,207.88,877.05,,,
983,2018,WI,0.452,0.4,0.34235095726731,318.3,54.0,370.0,796.55,Midwest,234.29,,"35 x WBA, HQ>$1,350 and 4 x WBA outside HQ",228.65,38.79,265.79,,,,384.15,65.17,446.55,,,
984,2018,WV,0.412,0.381,0.24252582853206,293.63,24.0,424.0,770.46,South,242.737,,"$2,200 and wages in 2 qtrs",202.26,16.53,292.06,,,,358.57,29.31,517.77,,,
985,2018,WY,0.512,0.479,0.20030714171972,379.13,35.0,475.0,790.92,West,263.263,,1.4 x HQW; at least 8% of statewide AAW,251.73,23.24,315.39,,,,466.36,43.05,584.29,,,
986,2019,AK,0.308,0.274,0.30910645367743,255.47,56.0,370.0,930.92,West,270.35,,"$2,500; wages in 2 qtrs, at least $250 oustide HQ",165.18,36.21,239.23,,,,306.01,67.08,443.2,,,
987,2019,AL,0.381,0.327,0.21690463077852,232.06,45.0,265.0,709.27,South,246.265,,1½ x HQW,157.56,30.55,179.92,,,,279.32,54.17,318.97,,,
988,2019,AR,0.397,0.377,0.24474020690457,270.74,81.0,451.0,717.34,South,246.265,,35 x WBA; wages in 2 qtrs,183.82,54.99,306.2,,,,325.88,97.5,542.86,,,
989,2019,AZ,0.367,0.304,0.13816271519481,233.91,172.0,240.0,769.81,West,270.35,,1½ x HQW and 390 x minimum wage in effect in 1 qtr; or wages in 2 qtrs with wages in 1 qtr sufficient to qualify for maximum WBA and total BPW ≥ taxable wage base,151.24,111.21,155.18,,,,280.18,206.03,287.48,,,
990,2019,CA,0.441,0.346,0.4054291906759,345.43,40.0,450.0,997.22,West,270.35,,"$1,300 in HQ, or $900 in HQ with BPW = 1¼ x HQ",223.34,25.86,290.96,,,,413.77,47.91,539.02,,,
991,2019,CO,0.484,0.421,0.22393914955073,453.89,25.0,542.0,1077.55,West,270.35,,"40 x WBA or $2,500, whichever is greater",293.47,16.16,350.44,,,,543.68,29.95,649.23,,,
992,2019,CT,0.447,0.418,0.46436505186785,394.87,15.0,631.0,945.01,Northeast,269.392,,40 x WBA,262.96,9.99,420.21,,,,459.94,17.47,734.98,,,
993,2019,DC,0.386,0.322,0.24876381619319,358.73,50.0,438.0,1114.7,South,246.265,,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",243.56,33.95,297.38,,,,431.79,60.18,527.21,,,
994,2019,DE,0.39,0.338,0.28875637235052,272.55,20.0,330.0,805.3,South,246.265,,36 x WBA,185.05,13.58,224.05,,,,328.06,24.07,397.21,,,
995,2019,FL,0.38,0.311,0.10884826014576,251.62,32.0,275.0,809.71,South,246.265,,"1½ x HQW; minimum $3,400; wages in 2 qtrs",170.84,21.73,186.71,,,,302.87,38.52,331.01,,,
996,2019,GA,0.441,0.335,0.14020077331218,304.36,44.0,330.0,908.85,South,246.265,,Wages in 2 qtrs & 150% x HQW or HQW divided by 21 for WBA w/ total earnings in 2 qtrs totaling at least 40 x WBA,206.64,29.87,224.05,,,,366.35,52.96,397.21,,,
997,2019,HI,0.544,0.466,0.39017855819263,535.5,5.0,630.0,1149.85,West,270.35,,26 x WBA; wages in 2 qtrs,346.24,3.23,407.34,,,,641.44,5.99,754.63,,,
998,2019,IA,0.525,0.482,0.41755675526976,395.06,70.0,467.0,819.09,Midwest,237.776,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,279.63,49.55,330.55,,,,469.8,83.24,555.35,,,
999,2019,ID,0.493,0.463,0.24392935320849,340.65,72.0,414.0,736.51,West,270.35,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,872",220.25,46.55,267.68,,,,408.04,86.24,495.9,,,
1000,2019,IL,0.382,0.326,0.36377092421075,351.06,51.0,471.0,1076.04,Midwest,237.776,,"$1,600; $440 outside HQ",248.48,36.1,333.38,,,,417.48,60.65,560.11,,,
1001,2019,IN,0.367,0.332,0.17710905766053,300.59,37.0,390.0,905.65,Midwest,237.776,,"1½ x HQW totaling at least $2,500 in last 2 qtrs; not less than $4,200 in BP",212.76,26.19,276.05,,,,357.46,44.0,463.78,,,
1002,2019,KS,0.506,0.44,0.18555925915634,390.08,118.0,474.0,886.45,Midwest,237.776,,30 x WBA; wages in 2 qtrs,276.1,83.52,335.5,,,,463.88,140.32,563.67,,,
1003,2019,KY,0.495,0.449,0.20489977879747,375.29,39.0,502.0,835.71,South,246.265,,"1½ x HQW; 8 x WBA in last 2 qtrs; $1,500 outside HQ",254.8,26.48,340.83,,,,451.73,46.94,604.24,,,
1004,2019,LA,0.339,0.288,0.12449892908341,215.99,10.0,247.0,748.8,South,246.265,,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",146.64,6.79,167.7,,,,259.98,12.04,297.31,,,
1005,2019,MA,0.485,0.435,0.4925691636301,523.4,45.0,795.0,1202.91,Northeast,269.392,,"30 x WBA; $4,700 minimum",348.56,29.97,529.43,,,,609.65,52.42,926.01,,,
1006,2019,MD,0.463,0.4,0.237732457503,356.79,50.0,430.0,892.13,South,246.265,,"1½ x HQW; $1,176.01 in HQ; $1,800 in 2 qtrs",242.24,33.95,291.95,,,,429.46,60.18,517.58,,,
1007,2019,ME,0.517,0.478,0.26787988372413,351.75,75.0,431.0,735.97,Northeast,269.392,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,234.25,49.95,287.02,,,,409.72,87.36,502.03,,,
1008,2019,MI,0.451,0.382,0.26643849823032,328.19,147.0,362.0,858.57,Midwest,237.776,,"Total BPW = 1½ x HQW; wages in at least 2 BP qtrs; at least $3,589 in HQ; or wages in at least 2 BP qtrs; BPW at least 20 x State AWW ($1,022.92) or $20,458.40",232.3,104.05,256.23,,,,390.28,174.81,430.49,,,
1009,2019,MN,0.502,0.465,0.39127151014375,467.63,28.0,462.0,1005.38,Midwest,237.776,,5.3% of State AAW,330.99,19.82,327.01,,,,556.1,33.3,549.4,,,
1010,2019,MO,0.407,0.351,0.21218662371968,268.75,35.0,320.0,765.39,Midwest,237.776,,"1½ x HQW; $1,500 in 1 qtr; or wages in 2 qtrs of BP = 1½ maximum taxable wage base",190.22,24.77,226.5,,,,319.59,41.62,380.54,,,
1011,2019,MS,0.393,0.312,0.11973273594183,212.53,30.0,235.0,682.14,South,246.265,,40 x WBA; $780 in HQ; wages in 2 qtrs,144.3,20.37,159.55,,,,255.82,36.11,282.86,,,
1012,2019,MT,0.49,0.463,0.35112460058091,380.36,150.0,527.0,820.87,West,270.35,,BPW > 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,245.93,96.99,340.74,,,,455.61,179.67,631.26,,,
1013,2019,NC,0.38,0.319,0.094795305200953,275.91,15.0,350.0,863.71,South,246.265,,6 x AWW; wages in 2 qtrs of BP,187.33,10.18,237.63,,,,332.1,18.06,421.28,,,
1014,2019,ND,0.501,0.479,0.37776739120181,465.33,43.0,595.0,970.92,Midwest,237.776,,1½ x HQW; wages in 2 qtrs,329.36,30.44,421.15,,,,553.36,51.14,707.57,,,
1015,2019,NE,0.463,0.428,0.13174809747735,347.22,70.0,426.0,811.98,Midwest,237.776,,"$4,246 in BP; $1,850 in HQW and wages in at least 1 other qtr of $800",245.77,49.55,301.53,,,,412.91,83.24,506.59,,,
1016,2019,NH,0.379,0.31,0.16167468372643,337.97,32.0,427.0,1090.88,Northeast,269.392,,"$2,800; $1,400 in each of 2 qtrs",225.07,21.31,284.36,,,,393.67,37.27,497.37,,,
1017,2019,NJ,0.511,0.429,0.56268291715061,458.15,103.0,696.0,1068.06,Northeast,269.392,,"20 weeks employment at 20 x State hourly minimum wage or 1,000 x State hourly minimum wage",305.1,68.59,463.5,,,,533.65,119.97,810.7,,,
1018,2019,NM,0.533,0.468,0.18273250632562,341.65,82.0,442.0,729.85,West,270.35,,"$1,992.53 in HQW and wages in at least 1 other qtr",220.9,53.02,285.78,,,,409.24,98.22,529.44,,,
1019,2019,NV,0.492,0.425,0.28335997951012,373.41,16.0,450.0,879.03,West,270.35,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,241.44,10.35,290.96,,,,447.28,19.17,539.02,,,
1020,2019,NY,0.4,0.325,0.34940469509109,359.46,100.0,450.0,1105.25,Northeast,269.392,,"1½ x HQW; $2,400 in HQ",239.38,66.59,299.67,,,,418.7,116.48,524.16,,,
1021,2019,OH,0.422,0.384,0.20425377194039,362.69,130.0,443.0,943.72,Midwest,237.776,,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,256.72,92.02,313.56,,,,431.31,154.59,526.81,,,
1022,2019,OK,0.522,0.453,0.23744928875624,387.14,16.0,520.0,855.1,South,246.265,,"$1,500 and 1½ x HQW or any taxable wages if total wages equal or exceed taxable wage base for year claim was effective",262.85,10.86,353.05,,,,465.99,19.26,625.91,,,
1023,2019,OR,0.49,0.447,0.34693713726486,423.09,146.0,624.0,947.32,West,270.35,,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",273.56,94.4,403.46,,,,506.79,174.88,747.45,,,
1024,2019,PA,0.509,0.459,0.38143055854626,408.43,68.0,561.0,890.77,Northeast,269.392,,"$1,688 in HQ; $2,718 in BP; at least 37% of BPW outside HQ; 18 credit weeks in BP",271.99,45.28,373.59,,,,475.74,79.21,653.45,,,
1025,2019,PR,0.391,0.345,0.17131125435427,144.84,7.0,133.0,419.73,Northeast,269.392,,40 x WBA; $280 minimum; wages in 2 qtrs,96.46,4.66,88.57,,,,168.71,8.15,154.92,,,
1026,2019,RI,0.429,0.398,0.41152638316408,362.06,53.0,576.0,910.01,Northeast,269.392,,"1½ x HQW; 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",241.11,35.3,383.58,,,,421.73,61.73,670.92,,,
1027,2019,SC,0.406,0.336,0.22714908096186,273.74,42.0,326.0,815.68,South,246.265,,"1½ x HQW; $4,455 minimum; $1,092 in HQ",185.85,28.52,221.34,,,,329.49,50.55,392.4,,,
1028,2019,SD,0.479,0.448,0.13588614902734,353.41,28.0,402.0,788.75,Midwest,237.776,,$728 in HQ; 20 x WBA outside HQ,250.15,19.82,284.54,,,,420.27,33.3,478.05,,,
1029,2019,TN,0.372,0.318,0.14035816153581,240.13,30.0,275.0,754.4,South,246.265,,40 x WBA; $780.01 avg wages in highest 2 qtrs; BPW outside HQW > the lesser of 6 x WBA or $900,163.03,20.37,186.71,,,,289.04,36.11,331.01,,,
1030,2019,TX,0.496,0.425,0.24145671543935,418.84,67.0,494.0,985.58,South,246.265,,37 x WBA; wages in at least 2 qtrs,284.37,45.49,335.4,,,,504.15,80.65,594.61,,,
1031,2019,UT,0.5,0.456,0.2003490060687,439.76,31.0,560.0,964.94,West,270.35,,"$3,800 in BP and 1½ x HQW",284.34,20.04,362.08,,,,526.76,37.13,670.79,,,
1032,2019,VA,0.414,0.346,0.15527111800026,320.23,60.0,378.0,924.53,South,246.265,,"$3,000 in highest 2 qtrs of BP",217.42,40.74,256.64,,,,385.45,72.22,454.99,,,
1033,2019,VT,0.5,0.467,0.48818423910256,373.68,68.0,498.0,800.64,Northeast,269.392,,1.4 x HQW and $2734 in HQ,248.85,45.28,331.64,,,,435.26,79.21,580.07,,,
1034,2019,WA,0.495,0.451,0.27715668454639,504.21,178.0,749.0,1117.95,West,270.35,,680 hours; wages in BP or alternate BP,326.01,115.09,484.28,,,,603.96,213.21,897.18,,,
1035,2019,WI,0.431,0.378,0.31060165182792,323.96,54.0,370.0,856.14,Midwest,237.776,,"35 x WBA, HQ >$1,350 and 4 x WBA outside HQ",229.3,38.22,261.89,,,,385.25,64.22,440.0,,,
1036,2019,WV,0.386,0.339,0.27210524198074,325.17,24.0,424.0,958.57,South,246.265,,"$2,200 and wages in 2 qtrs",220.77,16.29,287.87,,,,391.4,28.89,510.36,,,
1037,2019,WY,0.523,0.481,0.19610773173376,403.21,35.0,489.0,838.12,West,270.35,,1.4 x HQW; at least 8% of statewide AAW,260.7,22.63,316.17,,,,482.98,41.92,585.74,,,
1038,2020,AK,0.319,0.268,0.83332899654687,252.45,56.0,370.0,940.54,West,275.057,,"$2,500; wages in 2 qtrs, at least $250 outside HQ",160.43,35.59,235.14,,,,297.22,65.93,435.61,,,
1039,2020,AL,0.449,0.386,0.5125840777555,241.5,45.0,275.0,625.09,South,248.639,,1½ x HQW,162.4,30.26,184.93,,,,287.91,53.65,327.85,,,
1040,2020,AR,0.394,0.378,0.6257617280757,241.9,81.0,451.0,640.71,South,248.639,,35 x WBA; wages in 2 qtrs,162.67,54.47,303.28,,,,288.39,96.57,537.67,,,
1041,2020,AZ,0.363,0.308,0.49035665131835,236.06,187.0,240.0,766.4,West,275.057,,1½ x HQW and 390 x minimum wage in effect in 1 qtr; or wages in 2 qtrs with wages in 1 qtr sufficient to qualify for maximum WBA and total BPW ≥ taxable wage base,150.02,118.84,152.52,,,,277.92,220.16,282.56,,,
1042,2020,CA,0.405,0.343,0.95196301571311,307.5,40.0,450.0,895.49,West,275.057,,"$1,300 in HQ, or $900 in HQ with BPW = 1¼ x HQ",195.42,25.42,285.98,,,,362.03,47.09,529.8,,,
1043,2020,CO,0.486,0.427,0.6502833132135,398.39,25.0,561.0,931.93,West,275.057,,"40 x WBA or $2,500, whichever is greater",253.18,15.89,356.52,,,,469.04,29.43,660.48,,,
1044,2020,CT,0.397,0.37,0.97417064331191,311.75,15.0,649.0,842.75,Northeast,272.908,,40 x WBA,204.93,9.86,426.63,,,,358.45,17.25,746.21,,,
1045,2020,DC,0.431,0.393,1.2895650733843,347.41,50.0,444.0,884.98,South,248.639,,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",233.62,33.62,298.57,,,,414.17,59.61,529.33,,,
1046,2020,DE,0.392,0.371,0.72167940159084,250.74,20.0,400.0,675.51,South,248.639,,36 x WBA,168.61,13.45,268.98,,,,298.93,23.84,476.87,,,
1047,2020,FL,0.406,0.343,0.43467262029246,234.59,32.0,275.0,683.9,South,248.639,,"1½ x HQW; minimum $3,400; wages in 2 qtrs",157.75,21.52,184.93,,,,279.67,38.15,327.85,,,
