,Unnamed: 0,Year,State,Replacement Ratio 1,Replacement Ratio 2,Recipiency Rate,Average WBA,Minimum WBA,Maximum WBA,Average Weekly Wage,Region,Annual Regional CPI-U,Annualized State Inflation Rate,MET,"Real Average WBA (regional, 2000 base)","Real Minimum WBA (regional, 2000 base)","Real Maximum WBA (regional, 2000 base)","Real Average WBA (state, 2000 base)","Real Minimum WBA (state, 2000 base)","Real Maximum WBA (state, 2000 base)","Real Average WBA (regional, 2023 base)","Real Minimum WBA (regional, 2023 base)","Real Maximum WBA (regional, 2023 base)","Real Average WBA (state, 2017 base)","Real Minimum WBA (state, 2017 base)","Real Maximum WBA (state, 2017 base)"
514,514,2009,VT,0.53,0.504,0.5831486557961,307.58,64.0,425.0,610.23,Northeast,229.343,,"$2,058 HQW + BPW > 40% HQW",240.6,50.06,332.45,,,,420.83,87.56,581.48,,,
515,515,2009,WA,0.527,0.467,0.48229963973966,405.2,129.0,541.0,868.12,West,218.822,0.018427466225,680 hours; wages in BP or alternate BP,323.68,103.05,432.16,306.04,97.43,408.6,599.65,190.91,800.62,460.31,146.54,614.58
517,517,2009,WV,0.443,0.418,0.40518539026574,272.74,24.0,424.0,652.77,South,207.845,,"$2,200 and wages in 2 qtrs",219.4,19.31,341.08,,,,388.97,34.23,604.7,,,
518,518,2009,WY,0.509,0.462,0.43883724528112,347.45,30.0,415.0,751.88,West,218.822,,1.4 x HQW; at least 8% of statewide AAW,277.55,23.96,331.51,,,,514.19,44.4,614.16,,,
521,521,2010,AR,0.513,0.496,0.41214593702724,288.45,79.0,441.0,582.13,South,211.338,0.0076817070499999,27 x WBA; wages in 2 qtrs,228.21,62.5,348.9,237.39,65.01,362.93,404.58,110.81,618.55,308.29,84.43,471.34
524,524,2010,CO,0.504,0.455,0.25731659647905,359.0,25.0,443.0,789.12,West,221.203,0.0311849625,"40 x WBA or $2500,  whichever is greater",283.69,19.76,350.07,260.9,18.17,321.95,525.56,36.6,648.54,420.07,29.25,518.36
525,525,2010,CT,0.442,0.405,0.36643226519592,325.44,15.0,537.0,802.64,Northeast,233.868,0.01491222095,40 x WBR,249.64,11.51,411.93,271.43,12.51,447.88,436.65,20.13,720.51,364.94,16.82,602.17
526,526,2010,DC,0.409,0.337,0.15549309907146,307.31,50.0,359.0,911.66,South,211.338,0.03346639175,1½ x HQW or within $70; not less than $1950 in 2 qtrs; $1300 in 1 qtr,243.13,39.56,284.02,238.27,38.77,278.35,431.03,70.13,503.53,344.88,56.11,402.89
530,530,2010,HI,0.565,0.502,0.3903637282854,425.03,5.0,559.0,846.38,West,221.203,0.03870673225,26 x WBA; wages in 2 qtrs ($11719 in HQ for maximum & $14534 in BP),335.87,3.95,441.74,337.33,3.97,443.66,622.23,7.32,818.36,482.9,5.68,635.11
531,531,2010,IA,0.533,0.482,0.39427405926187,305.24,56.0,374.0,633.06,Midwest,208.046,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,246.93,45.3,302.55,,,,414.86,76.11,508.31,,,
532,532,2010,ID,0.481,0.446,0.39565187929793,261.22,72.0,334.0,585.57,West,221.203,,1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1690,206.42,56.9,263.93,,,,382.42,105.41,488.97,,,
533,533,2010,IL,0.386,0.333,0.31744986677567,272.54,51.0,385.0,817.64,Midwest,208.046,0.0286960875,$1600; $440 outside HQ,220.47,41.26,311.45,217.77,40.75,307.63,370.42,69.32,523.26,304.38,56.96,429.98
535,535,2010,KS,0.527,0.473,0.35060432224135,336.29,109.0,436.0,711.21,Midwest,208.046,0.0311601195,30 x WBA; wages in 2 qtrs,272.04,88.18,352.7,261.31,84.7,338.79,457.06,148.14,592.58,373.21,120.97,483.87
536,536,2010,KY,0.494,0.462,0.23388634484955,300.56,39.0,415.0,650.97,South,211.338,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 in HQ; $750 outside HQ,237.79,30.85,328.33,,,,421.56,54.7,582.08,,,
537,537,2010,LA,0.416,0.28,0.35292313368808,213.14,10.0,247.0,762.42,South,211.338,0.036136211,$1200 total BPW; wages in 2 qtrs; 1½ x HQW,168.63,7.91,195.41,174.74,8.2,202.5,298.95,14.03,346.44,256.92,12.05,297.74
538,538,2010,MA,0.46,0.431,0.41300989037122,384.47,33.0,629.0,891.77,Northeast,233.868,0.03341244,30 x WBA; $3500 minimum,294.93,25.31,482.51,295.73,25.38,483.82,515.85,44.28,843.94,427.77,36.72,699.84
540,540,2010,ME,0.501,0.464,0.30693035118407,280.62,62.0,356.0,605.31,Northeast,233.868,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,215.26,47.56,273.09,,,,376.51,83.19,477.65,,,
542,542,2010,MN,0.472,0.436,0.36929175791232,355.77,38.0,377.0,815.22,Midwest,208.046,0.0171162325,At least $1000 in HQ; $250 outside HQ,287.8,30.74,304.98,266.49,28.46,282.39,483.54,51.65,512.39,389.2,41.57,412.42
545,545,2010,MT,0.471,0.457,0.46890152648908,277.05,125.0,422.0,606.85,West,221.203,,BPW = 1½ x HQW & total wages  7% of AAW or BPW  50% of AAW,218.93,98.78,333.47,,,,405.59,183.0,617.79,,,
546,546,2010,NC,0.519,0.495,0.31355991239572,311.86,43.0,505.0,629.91,South,211.338,0.021652044,6 x AWW; wages in 2 qtrs of BP,246.73,34.02,399.53,255.97,35.29,414.5,437.41,60.31,708.31,332.18,45.8,537.9
547,547,2010,ND,0.478,0.457,0.36909388338826,316.45,43.0,431.0,692.29,Midwest,208.046,,1½ x HQW; wages in 2 qtrs,255.99,34.79,348.66,,,,430.09,58.44,585.78,,,
550,550,2010,NJ,0.514,0.453,0.37561038028885,392.22,87.0,600.0,866.35,Northeast,233.868,0.02169645025,20 weeks employment at 20 x State hourly minimum wage or 1000 x State hourly minimum wage,300.87,66.74,460.26,298.39,66.19,456.46,526.25,116.73,805.03,452.49,100.37,692.2
551,551,2010,NM,0.558,0.506,0.34865004333093,314.48,71.0,426.0,621.4,West,221.203,,$1451.67 in HQW and wages in at least 1 other qtr,248.51,56.11,336.64,,,,460.39,103.94,623.65,,,
552,552,2010,NV,0.463,0.391,0.28655305489189,325.3,16.0,400.0,831.12,West,221.203,,1½ x HQW; or wages in 3 of 4 qtrs of BP,257.06,12.64,316.09,,,,476.23,23.42,585.59,,,
554,554,2010,OH,0.443,0.4,0.23883997721389,288.47,106.0,375.0,720.67,Midwest,208.046,0.02588657575,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,233.36,85.75,303.36,225.14,82.73,292.67,392.07,144.07,509.67,327.21,120.23,425.36
555,555,2010,OK,0.506,0.462,0.29797364507243,290.69,16.0,430.0,628.6,South,211.338,0.00094064303,$1500 and 1½ x HQW,229.98,12.66,340.19,217.68,11.98,322.0,407.72,22.44,603.12,327.45,18.02,484.37
556,556,2010,OR,0.454,0.426,0.38746716583811,301.2,115.0,493.0,707.48,West,221.203,0.021911403,6 x WBA since prior initial claim and total base year earnings  1½ x HQW; or 500 hours of employment in BP,238.02,90.88,389.58,221.8,84.68,363.04,440.95,168.36,721.74,350.97,134.0,574.46
557,557,2010,PA,0.533,0.49,0.50696757436992,346.98,35.0,564.0,708.12,Northeast,233.868,0.01739641525,$800 in HQ; $1320 in BP; at least 20% of BPW outside HQ; 16 credit weeks in BP,266.17,26.85,432.64,266.21,26.85,432.71,465.55,46.96,756.73,388.06,39.14,630.78
558,558,2010,PR,0.362,0.335,0.26254057838711,120.06,7.0,133.0,358.72,Northeast,233.868,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,92.1,5.37,102.02,,,,161.09,9.39,178.45,,,
559,559,2010,RI,0.562,0.514,0.26699823204092,372.14,68.0,546.0,723.52,Northeast,233.868,,1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1200 x minimum hourly wage in BP,285.47,52.16,418.84,,,,499.31,91.24,732.58,,,
560,560,2010,SC,0.465,0.434,0.28755590352387,239.0,20.0,326.0,550.22,South,211.338,0.0262132804999999,1½ x HQW; $900 minimum; $540 in HQ,189.08,15.82,257.91,185.65,15.54,253.23,335.22,28.05,457.25,253.95,21.25,346.4
561,561,2010,SD,0.474,0.438,0.20345725327857,268.14,28.0,309.0,612.48,Midwest,208.046,,$728 in HQ; 20 x WBA outside HQ,216.91,22.65,249.97,,,,364.44,38.06,419.97,,,
563,563,2010,TX,0.504,0.409,0.21472117327015,326.77,59.0,406.0,798.11,South,211.338,0.016394886,37 x WBA; wages in at least 2 qtrs,258.52,46.68,321.21,253.41,45.75,314.85,458.33,82.75,569.45,366.29,66.13,455.1
564,564,2010,UT,0.502,0.474,0.25775271660841,322.37,29.0,451.0,679.79,West,221.203,0.0109083211,$3100 and (1) 1½ x HQW or (2) $155 for 20 weeks,254.74,22.92,356.39,276.96,24.92,387.47,471.94,42.46,660.25,375.61,33.79,525.49
566,566,2010,VT,0.502,0.471,0.45045936976669,293.75,64.0,425.0,623.35,Northeast,233.868,,$2099 HQW + BPW  40% HQW,225.34,49.09,326.02,,,,394.13,85.87,570.23,,,
567,567,2010,WA,0.513,0.47,0.34450379148435,386.48,133.0,560.0,822.67,West,221.203,0.019912348,680 hours; wages in BP or alternate BP,305.41,105.1,442.53,286.62,98.63,415.3,565.79,194.71,819.82,431.1,148.35,624.65
569,569,2010,WV,0.407,0.389,0.30574477129709,254.3,24.0,424.0,653.0,South,211.338,,$2200 and wages in 2 qtrs,201.19,18.99,335.45,,,,356.68,33.66,594.7,,,
570,570,2010,WY,0.514,0.484,0.32784812102856,341.82,31.0,438.0,706.11,West,221.203,,1.4 x HQW; at least 8% of statewide AAW,270.11,24.5,346.12,,,,500.41,45.38,641.22,,,
573,573,2011,AR,0.505,0.477,0.34878242838844,284.41,81.0,451.0,596.0,South,218.618,0.02716322325,27 x WBA; wages in 2 qtrs,217.52,61.95,344.93,232.28,66.15,368.33,385.63,109.83,611.51,301.66,85.91,478.35
576,576,2011,CO,0.495,0.454,0.21760653368368,347.31,25.0,415.0,765.57,West,227.485,0.0530935154999999,40 x WBA or $2500 whichever is greater,266.87,19.21,318.89,244.78,17.62,292.48,494.41,35.59,590.77,394.1,28.37,470.91
577,577,2011,CT,0.425,0.392,0.33268291036762,324.51,15.0,555.0,827.56,Northeast,240.997,0.0307453866,40 x WBR,241.57,11.17,413.15,266.68,12.33,456.09,422.52,19.53,722.63,358.55,16.57,613.21
578,578,2011,DC,0.39,0.318,0.16495848779061,302.89,50.0,359.0,953.41,South,218.618,0.02732324625,1½ x HQW or within $70; not less than $1950 in 2 qtrs; $1300 in 1 qtr,231.65,38.24,274.56,227.24,37.51,269.33,410.69,67.79,486.76,328.91,54.3,389.84
582,582,2011,HI,0.55,0.478,0.31460030995244,429.79,5.0,549.0,898.48,West,227.485,0.05147615175,26 x WBA; wages in 2 qtrs ($11529 in HQ for maximum & $14274 in BP),330.25,3.84,421.85,328.4,3.82,419.48,611.82,7.12,781.52,470.11,5.47,600.5
583,583,2011,IA,0.525,0.472,0.34137273596491,306.55,56.0,376.0,649.08,Midwest,214.743,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,240.25,43.89,294.68,,,,403.65,73.74,495.09,,,
584,584,2011,ID,0.462,0.427,0.33731415180248,253.25,72.0,336.0,593.72,West,227.485,,1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1690,194.6,55.32,258.18,,,,360.51,102.49,478.31,,,
585,585,2011,IL,0.374,0.318,0.28429581194902,268.68,51.0,388.0,845.08,Midwest,214.743,0.024641297,$1600; $440 outside HQ,210.57,39.97,304.09,208.7,39.61,301.38,353.78,67.15,510.89,291.7,55.37,421.24
587,587,2011,KS,0.515,0.462,0.30523283706765,326.75,108.0,435.0,707.89,Midwest,214.743,0.0474498994999999,30 x WBA; wages in 2 qtrs,256.08,84.64,340.92,246.23,81.39,327.8,430.24,142.21,572.78,351.67,116.24,468.17
588,588,2011,KY,0.508,0.473,0.20872539282928,300.47,39.0,415.0,635.29,South,218.618,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 in HQ; $750 outside HQ,229.8,29.83,317.39,,,,407.4,52.88,562.69,,,
589,589,2011,LA,0.375,0.297,0.29126455304091,198.74,10.0,247.0,669.62,South,218.618,0.03263044125,$1200 total BPW; wages in 2 qtrs; 1½ x HQW,152.0,7.65,188.91,157.25,7.91,195.44,269.47,13.56,334.9,231.21,11.63,287.35
590,590,2011,MA,0.468,0.431,0.3912174823591,378.37,33.0,625.0,878.07,Northeast,240.997,0.0368427325,30 x WBA; $3500 minimum,281.66,24.57,465.25,281.63,24.56,465.2,492.65,42.97,813.77,407.37,35.53,672.91
592,592,2011,ME,0.501,0.463,0.29293843618813,280.98,62.0,359.0,606.32,Northeast,240.997,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,209.16,46.15,267.24,,,,365.85,80.73,467.43,,,
594,594,2011,MN,0.458,0.426,0.33860160989056,346.31,38.0,372.0,812.63,Midwest,214.743,0.0273737839999999,At least $1000 in HQ; $250 outside HQ,271.41,29.78,291.55,255.04,27.98,273.96,456.0,50.04,489.83,372.47,40.87,400.1
597,597,2011,MT,0.463,0.445,0.40612439800612,279.11,120.0,421.0,627.63,West,227.485,,BPW = 1½ x HQW & total wages > 7% of AAW or BPW > 50% of AAW,214.47,92.21,323.5,,,,397.32,170.82,599.31,,,
598,598,2011,NC,0.51,0.488,0.24300663168626,296.14,43.0,506.0,607.1,South,218.618,0.02529509925,6 x AWW; wages in 2 qtrs of BP,226.49,32.89,386.99,237.92,34.55,406.52,401.53,58.3,686.08,308.75,44.83,527.54
599,599,2011,ND,0.489,0.467,0.3179906644997,328.0,43.0,442.0,702.11,Midwest,214.743,,1½ x HQW; wages in 2 qtrs,257.06,33.7,346.41,,,,431.89,56.62,582.0,,,
602,602,2011,NJ,0.524,0.479,0.34217695441391,394.59,87.0,598.0,823.05,Northeast,240.997,0.0373771645,20 weeks employment at 20 x State hourly minimum wage or 1000 x State hourly minimum wage,293.74,64.76,445.16,293.82,64.78,445.28,513.77,113.28,778.62,445.56,98.24,675.25
603,603,2011,NM,0.496,0.417,0.3307441135692,284.24,72.0,386.0,682.17,West,227.485,,$1749.54 in HQW and wages in at least 1 other qtr,218.41,55.32,296.6,,,,404.63,102.49,549.49,,,
604,604,2011,NV,0.466,0.405,0.22280027833986,309.81,16.0,398.0,764.3,West,227.485,,1½ x HQW; or wages in 3 of 4 qtrs of BP,238.06,12.29,305.82,,,,441.03,22.78,566.57,,,
606,606,2011,OH,0.445,0.402,0.21995443183835,281.67,108.0,387.0,700.14,Midwest,214.743,0.03127185725,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,220.75,84.64,303.3,214.28,82.16,294.41,370.89,142.21,509.58,311.43,119.41,427.89
607,607,2011,OK,0.507,0.468,0.26730634955354,277.06,16.0,358.0,592.54,South,218.618,0.03168238405,$1500 and 1½ x HQW,211.9,12.24,273.8,207.28,11.97,267.83,375.66,21.69,485.41,311.8,18.01,402.89
608,608,2011,OR,0.46,0.433,0.33986095162704,295.42,116.0,496.0,683.01,West,227.485,0.03958038875,6 x WBA since prior initial claim and total base year earnings > 1½ x HQW; or 500 hours of employment in BP,227.0,89.13,381.13,212.88,83.59,357.41,420.54,165.13,706.08,336.85,132.27,565.57
609,609,2011,PA,0.515,0.488,0.4613728440459,344.4,35.0,573.0,705.54,Northeast,240.997,0.03111034775,$800 in HQ; $1320 in BP; at least 20% of BPW outside HQ; 16 credit weeks in BP,256.37,26.05,426.55,259.71,26.39,432.1,448.42,45.57,746.06,378.59,38.47,629.89
610,610,2011,PR,0.363,0.323,0.21466775163848,120.0,7.0,133.0,371.58,Northeast,240.997,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,89.33,5.21,99.01,,,,156.24,9.11,173.17,,,
611,611,2011,RI,0.549,0.507,0.25983286755898,365.36,68.0,551.0,720.99,Northeast,240.997,,1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1200 x minimum hourly wage in BP,271.98,50.62,410.17,,,,475.71,88.54,717.42,,,
612,612,2011,SC,0.471,0.433,0.24221353098539,235.61,42.0,326.0,543.88,South,218.618,0.028537418,1½ x HQW; $4455 minimum; $1092 in HQ,180.2,32.12,249.33,178.34,31.79,246.76,319.46,56.95,442.02,243.96,43.49,337.55
613,613,2011,SD,0.478,0.448,0.16661918772548,268.43,28.0,314.0,599.17,Midwest,214.743,,$728 in HQ; 20 x WBA outside HQ,210.38,21.94,246.09,,,,353.45,36.87,413.46,,,
615,615,2011,TX,0.515,0.456,0.17849062734301,324.49,60.0,415.0,711.49,South,218.618,0.0329039915,37 x WBA; wages in at least 2 qtrs,248.17,45.89,317.39,247.58,45.78,316.64,439.97,81.35,562.69,357.86,66.17,457.68
616,616,2011,UT,0.478,0.442,0.21937241401735,311.53,29.0,452.0,705.34,West,227.485,0.04000777375,$3100 in BP and 1½ x HQW,239.38,22.28,347.32,264.76,24.65,384.14,443.48,41.28,643.44,359.07,33.43,520.97
618,618,2011,VT,0.49,0.466,0.40623294516227,294.15,64.0,425.0,631.81,Northeast,240.997,,$2203 HQW + BPW > 40% HQW,218.97,47.64,316.37,,,,382.99,83.33,553.36,,,
619,619,2011,WA,0.482,0.439,0.29278657557348,371.29,135.0,570.0,845.03,West,227.485,0.0339415525,680 hours; wages in BP or alternate BP,285.3,103.73,437.99,269.98,98.16,414.46,528.55,192.18,811.42,406.07,147.65,623.39
621,621,2011,WV,0.412,0.386,0.26765664581219,258.62,24.0,424.0,669.76,South,218.618,,$2200 and wages in 2 qtrs,197.79,18.36,324.28,,,,350.66,32.54,574.9,,,
622,622,2011,WY,0.509,0.478,0.2688003116609,334.66,31.0,430.0,699.64,West,227.485,,1.4 x HQW; at least 8% of statewide AAW,257.15,23.82,330.41,,,,476.4,44.13,612.12,,,
625,625,2012,AR,0.518,0.447,0.33497017360283,289.33,82.0,457.0,647.25,South,223.242,-0.0018563847499999,35 x WBA; wages in 2 qtrs,216.7,61.41,342.28,230.05,65.2,363.36,384.17,108.88,606.81,298.76,84.67,471.9
628,628,2012,CO,0.494,0.452,0.20370763059117,359.85,25.0,454.0,795.9,West,232.376,0.02649906875,"40 x WBA or $2,500, whichever is greater",270.69,18.81,341.51,240.83,16.73,303.84,501.48,34.84,632.68,387.75,26.94,489.19
629,629,2012,CT,0.436,0.407,0.3525365366484,329.06,15.0,573.0,809.28,Northeast,245.698,0.02726886175,40 x WBA,240.27,10.95,418.38,262.35,11.96,456.84,420.25,19.16,731.79,352.73,16.08,614.22
630,630,2012,DC,0.408,0.344,0.16345459297908,303.08,50.0,359.0,881.46,South,223.242,0.02538499475,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",227.0,37.45,268.88,221.33,36.51,262.17,402.43,66.39,476.68,320.36,52.85,379.47
634,634,2012,HI,0.526,0.47,0.33103425153153,425.05,5.0,523.0,904.23,West,232.376,0.014948046075,26 x WBA; wages in 2 qtrs,319.73,3.76,393.42,308.88,3.63,380.05,592.34,6.97,728.84,442.16,5.2,544.06
635,635,2012,IA,0.53,0.493,0.34117172619336,316.01,57.0,385.0,640.65,Midwest,219.1,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,242.74,43.78,295.73,,,,407.83,73.56,496.86,,,
636,636,2012,ID,0.461,0.42,0.30667876264716,256.18,72.0,343.0,610.32,West,232.376,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,872",192.71,54.16,258.01,,,,357.01,100.34,478.0,,,
637,637,2012,IL,0.385,0.342,0.2663452557943,276.13,51.0,403.0,806.93,Midwest,219.1,0.016484698,"$1,600; $440 outside HQ",212.11,39.18,309.56,209.33,38.66,305.51,356.36,65.82,520.09,292.58,54.04,427.0
639,639,2012,KS,0.543,0.499,0.3180344091447,325.95,111.0,444.0,652.81,Midwest,219.1,0.0192236031,30 x WBA; wages in 2 qtrs,250.38,85.26,341.06,234.5,79.86,319.43,420.66,143.25,573.01,334.91,114.05,456.21
640,640,2012,KY,0.489,0.445,0.21421057641141,301.77,39.0,415.0,678.85,South,223.242,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 outside HQ,226.01,29.21,310.82,,,,400.69,51.78,551.04,,,
641,641,2012,LA,0.399,0.345,0.24417520308339,199.08,10.0,247.0,576.36,South,223.242,0.02755185125,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",149.1,7.49,184.99,152.54,7.66,189.26,264.34,13.28,327.97,224.28,11.27,278.27
642,642,2012,MA,0.485,0.459,0.41268644759065,391.48,33.0,653.0,852.49,Northeast,245.698,0.0142904675,"30 x WBA; $3,500 minimum",285.84,24.1,476.8,281.03,23.69,468.77,499.97,42.14,833.96,406.51,34.27,678.07
644,644,2012,ME,0.505,0.458,0.2878164175717,286.29,64.0,366.0,624.65,Northeast,245.698,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,209.04,46.73,267.24,,,,365.63,81.74,467.43,,,
646,646,2012,MN,0.482,0.449,0.35059223545073,353.56,38.0,385.0,787.87,Midwest,219.1,0.018586113,"At least $1,000 in HQ; $250 outside HQ",271.58,29.19,295.73,253.44,27.24,275.98,456.29,49.04,496.86,370.14,39.78,403.05
649,649,2012,MT,0.465,0.402,0.4068584280742,285.23,123.0,431.0,709.45,West,232.376,,BPW = 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,214.56,92.52,324.21,,,,397.49,171.41,600.63,,,
650,650,2012,NC,0.516,0.505,0.23830527120208,287.02,45.0,522.0,568.41,South,223.242,0.0107354975,6 x AWW; wages in 2 qtrs of BP,214.97,33.7,390.96,224.9,35.26,409.02,381.11,59.75,693.11,291.86,45.76,530.79
651,651,2012,ND,0.475,0.447,0.30340136806162,357.07,43.0,470.0,798.84,Midwest,219.1,,1½ x HQW; wages in 2 qtrs,274.28,33.03,361.03,,,,460.82,55.49,606.56,,,
654,654,2012,NJ,0.523,0.457,0.32724508381203,391.99,87.0,611.0,856.94,Northeast,245.698,0.02371812425,"20 weeks employment at 20 x State hourly minimum wage or 1,000 x State hourly minimum wage",286.22,63.52,446.13,281.37,62.45,438.57,500.62,111.11,780.32,426.68,94.7,665.07
655,655,2012,NM,0.495,0.45,0.28840213303789,289.71,74.0,397.0,644.13,West,232.376,,"$1,749.54 in HQW and wages in at least 1 other qtr",217.93,55.66,298.63,,,,403.73,103.12,553.25,,,
656,656,2012,NV,0.474,0.41,0.22210443287585,305.93,16.0,396.0,746.33,West,232.376,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,230.13,12.04,297.88,,,,426.34,22.3,551.86,,,
658,658,2012,OH,0.448,0.406,0.22803777106096,291.25,111.0,400.0,716.69,Midwest,219.1,0.02366087075,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,223.72,85.26,307.26,214.85,81.88,295.08,375.87,143.25,516.22,312.26,119.01,428.86
659,659,2012,OK,0.496,0.437,0.25451910233925,279.81,16.0,368.0,640.5,South,223.242,0.020063906,"$1,500 and 1½ x HQW",209.57,11.98,275.62,202.91,11.6,266.86,371.53,21.24,488.63,305.22,17.45,401.42
660,660,2012,OR,0.462,0.44,0.3289555134005,302.61,118.0,507.0,688.48,West,232.376,0.02659876675,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",227.63,88.76,381.38,209.76,81.79,351.43,421.71,164.44,706.54,331.91,129.43,556.1
661,661,2012,PA,0.54,0.513,0.428805149727,358.04,35.0,573.0,698.12,Northeast,245.698,0.01933125375,"$800 in HQ; $1,320 in BP; at least 20% of BPW outside HQ; 16 credit weeks in BP",261.43,25.56,418.38,261.85,25.6,419.06,457.26,44.7,731.79,381.71,37.31,610.88
662,662,2012,PR,0.366,0.336,0.20419451125927,119.27,7.0,133.0,355.44,Northeast,245.698,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,87.09,5.11,97.11,,,,152.32,8.94,169.86,,,
663,663,2012,RI,0.553,0.518,0.25567676933994,373.65,68.0,566.0,720.79,Northeast,245.698,,"1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",272.83,49.65,413.27,,,,477.2,86.84,722.85,,,
664,664,2012,SC,0.474,0.437,0.20582956152372,242.27,42.0,326.0,553.89,South,223.242,0.0177537568,"1½ x HQW; $4,455 minimum; $1,092 in HQ",181.45,31.46,244.16,178.29,30.91,239.91,321.69,55.77,432.86,243.89,42.28,328.18
665,665,2012,SD,0.461,0.423,0.15917341613658,273.15,28.0,323.0,645.09,Midwest,219.1,,$728 in HQ; 20 x WBA outside HQ,209.82,21.51,248.11,,,,352.51,36.14,416.85,,,
667,667,2012,TX,0.507,0.443,0.19291251388478,333.6,61.0,426.0,752.77,South,223.242,0.0232444347499999,37 x WBA; wages in at least 2 qtrs,249.85,45.69,319.06,246.43,45.06,314.68,442.96,81.0,565.65,356.19,65.13,454.85
668,668,2012,UT,0.493,0.455,0.25630578697631,328.33,25.0,467.0,721.47,West,232.376,0.0219230115,"$3,200 in BP and 1½ x HQW",246.98,18.81,351.29,268.3,20.43,381.62,457.55,34.84,650.8,363.87,27.71,517.55
670,670,2012,VT,0.499,0.469,0.40046708695217,305.58,68.0,425.0,652.24,Northeast,245.698,,"$2,203 HQW + BPW > 40% HQW",223.12,49.65,310.32,,,,390.26,86.84,542.78,,,
671,671,2012,WA,0.495,0.464,0.29460868128025,385.66,138.0,583.0,830.77,West,232.376,0.02368427825,680 hours; wages in BP or alternate BP,290.1,103.81,438.55,271.22,97.05,410.0,537.45,192.31,812.46,407.94,145.97,616.68
673,673,2012,WV,0.427,0.397,0.30820558601268,275.3,24.0,424.0,692.61,South,223.242,,"$2,200 and wages in 2 qtrs",206.19,17.98,317.56,,,,365.54,31.87,562.99,,,
674,674,2012,WY,0.511,0.481,0.26598722463006,348.13,32.0,444.0,724.37,West,232.376,,1.4 x HQW; at least 8% of statewide AAW,261.87,24.07,333.99,,,,485.15,44.59,618.75,,,
677,677,2013,AR,0.518,0.482,0.30681955345916,298.66,81.0,451.0,619.71,South,226.721,-0.0035208402499999,35 x WBA; wages in 2 qtrs,220.25,59.74,332.6,237.91,64.52,359.26,390.48,105.9,589.65,308.97,83.8,466.57
680,680,2013,CO,0.504,0.446,0.21258953404007,368.89,25.0,466.0,826.57,West,235.824,0.0280145155,"40 x WBA or $2,500, whichever is greater",273.43,18.53,345.41,240.5,16.3,303.82,506.56,34.33,639.91,387.23,26.24,489.16
681,681,2013,CT,0.443,0.43,0.34380165788557,333.71,15.0,591.0,775.51,Northeast,249.038,0.013222419875,40 x WBA,240.4,10.81,425.74,259.0,11.64,458.68,420.47,18.9,744.66,348.22,15.65,616.69
682,682,2013,DC,0.386,0.317,0.17075524132402,301.53,50.0,359.0,951.26,South,226.721,0.014934651,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",222.37,36.87,264.75,214.75,35.61,255.68,394.23,65.37,469.37,310.84,51.54,370.08
686,686,2013,HI,0.545,0.475,0.36675736585065,431.9,5.0,534.0,909.68,West,235.824,0.002509218325,26 x WBA; wages in 2 qtrs,320.14,3.71,395.82,309.23,3.58,382.33,593.09,6.87,733.29,442.67,5.12,547.32
687,687,2013,IA,0.532,0.498,0.33448265397997,325.35,59.0,396.0,653.13,Midwest,222.17,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,246.46,44.69,299.98,,,,414.08,75.09,504.0,,,
